login_id,user_id,timestamp,ip_address,city,country,latitude,longitude,device_type,user_agent,login_successful,failed_attempts_before_success,mfa_change_flag,mfa_method,typing_speed_ms,session_duration_min,is_suspicious
LOG-33B43020B70B,USR-000152,2026-02-03 16:21:12,93.170.54.97,Miami,US,25.8281,-80.2404,unknown,Mozilla/5.0 (iPhone),True,0,False,email,158.3,117.6,False
LOG-BBD17754C167,USR-000326,2026-02-03 16:22:57,70.192.70.253,New York,US,40.7665,-74.056,mobile_ios,Mozilla/5.0 (Linux),True,0,False,hardware_key,129.7,69.3,False
LOG-CD459A2302B1,USR-000399,2026-02-03 16:26:27,51.72.131.106,Houston,US,29.8126,-95.4583,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,92.4,9.5,False
LOG-C8E71E155455,USR-000314,2026-02-03 16:27:23,162.227.40.45,Chicago,US,41.8916,-87.6219,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,100.9,52.8,False
LOG-589901C36CAD,USR-000177,2026-02-03 16:27:25,93.141.221.176,Miami,US,25.8312,-80.1895,mobile_ios,Mozilla/5.0 (Linux),True,0,False,sms,68.7,94.5,False
LOG-1B48DF82D719,USR-000415,2026-02-03 16:30:48,70.49.178.51,New York,US,40.713,-74.0098,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,sms,101.7,94.1,False
LOG-A3C506F1EE4A,USR-000058,2026-02-03 16:33:28,200.222.68.140,Los Angeles,US,34.015,-118.2405,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,120.6,77.0,False
LOG-71457A891059,USR-000371,2026-02-03 16:33:41,162.82.202.1,Chicago,US,41.9124,-87.6535,mobile_ios,Mozilla/5.0 (Linux),True,0,False,email,160.3,46.6,False
LOG-D7A321EAD430,USR-000296,2026-02-03 16:36:22,51.150.120.62,Houston,US,29.8488,-95.4256,desktop_firefox,Mozilla/5.0 (Macintosh),False,1,False,sms,75.6,0,False
LOG-6A087558529A,USR-000346,2026-02-03 16:38:22,70.162.73.85,New York,US,40.7043,-74.0315,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,sms,100.2,34.2,False
LOG-E61A921207E5,USR-000012,2026-02-03 16:50:08,70.57.188.149,New York,US,40.6962,-73.9838,tablet,Mozilla/5.0 (Linux),True,0,False,sms,103.4,41.2,False
LOG-4AE848058FE5,USR-000262,2026-02-03 16:50:27,200.71.84.110,Los Angeles,US,34.1397,-118.2022,mobile_android,Mozilla/5.0 (Linux),False,1,False,hardware_key,114.3,0,False
LOG-99AB4C083B4D,USR-000318,2026-02-03 16:51:16,129.164.213.149,Sao Paulo,BR,-23.5098,-46.5681,mobile_android,Mozilla/5.0 (Macintosh),True,1,False,email,56.0,99.2,True
LOG-6074329AA3AC,USR-000499,2026-02-03 16:51:39,93.94.161.118,Miami,US,25.7687,-80.1815,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,121.0,19.3,False
LOG-69D711F5DE6A,USR-000057,2026-02-03 16:51:40,70.73.181.119,New York,US,40.7002,-73.9947,mobile_ios,Mozilla/5.0 (iPhone),True,0,False,hardware_key,167.8,54.0,False
LOG-1B3B323994BA,USR-000037,2026-02-03 16:52:45,70.36.174.58,New York,US,40.7675,-73.9768,tablet,Mozilla/5.0 (iPhone),True,0,True,authenticator_app,100.5,57.5,False
LOG-4B76C6C4144D,USR-000450,2026-02-03 16:54:17,93.28.9.71,Miami,US,25.7297,-80.1852,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,160.2,88.0,False
LOG-E5AB95FC7E42,USR-000439,2026-02-03 16:54:34,200.215.171.100,Los Angeles,US,34.0784,-118.2858,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,email,119.2,105.0,False
LOG-E513DA4AF3E5,USR-000459,2026-02-03 16:56:06,93.31.33.61,Miami,US,25.7513,-80.2346,tablet,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,75.6,40.9,False
LOG-A438D1B1B88C,USR-000120,2026-02-03 16:58:39,93.147.87.205,Miami,US,25.8239,-80.2102,unknown,Mozilla/5.0 (Linux),True,0,False,authenticator_app,99.4,42.5,False
LOG-FB41899D3F2D,USR-000027,2026-02-03 17:02:36,162.241.40.191,Chicago,US,41.9244,-87.6715,mobile_ios,Mozilla/5.0 (Linux),True,0,False,authenticator_app,107.7,38.6,False
LOG-F849AD2F8447,USR-000076,2026-02-03 17:03:24,200.140.218.38,Los Angeles,US,34.029,-118.2581,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,email,159.3,58.1,False
LOG-9401626747E5,USR-000362,2026-02-03 17:03:26,162.166.57.14,Chicago,US,41.9511,-87.6862,unknown,Mozilla/5.0 (Linux),True,0,False,sms,136.7,113.1,False
LOG-9D46B103878B,USR-000142,2026-02-03 17:04:18,200.132.209.118,Los Angeles,US,34.0812,-118.2005,tablet,Mozilla/5.0 (Linux),True,0,False,sms,166.4,4.0,False
LOG-518EF143B521,USR-000198,2026-02-03 17:06:14,93.88.123.28,Miami,US,25.7495,-80.2692,unknown,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,136.0,56.3,False
LOG-6C8D99371BCD,USR-000006,2026-02-03 17:06:53,200.230.224.189,Los Angeles,US,34.0541,-118.2122,mobile_android,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,159.6,104.7,False
LOG-19AA46BC2CAF,USR-000403,2026-02-03 17:07:43,200.220.97.180,Los Angeles,US,33.9941,-118.3332,mobile_android,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,96.2,27.3,False
LOG-BB9DD26EA8FE,USR-000498,2026-02-03 17:15:52,200.119.217.127,Los Angeles,US,34.087,-118.2754,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,sms,181.3,72.8,False
LOG-EA7E3C482C50,USR-000192,2026-02-03 17:16:05,70.75.57.105,New York,US,40.7249,-73.9824,unknown,Mozilla/5.0 (Linux),True,0,False,hardware_key,159.6,36.6,False
LOG-A38DA19D4B97,USR-000336,2026-02-03 17:19:01,162.58.164.73,Chicago,US,41.9029,-87.6783,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,hardware_key,125.2,96.1,False
LOG-7C476C2E6482,USR-000180,2026-02-03 17:20:05,200.161.35.206,Los Angeles,US,34.0277,-118.2037,unknown,Mozilla/5.0 (Macintosh),True,0,False,sms,92.1,99.6,False
LOG-DFA8C2DDAC12,USR-000032,2026-02-03 17:21:21,162.134.201.195,Chicago,US,41.9138,-87.6418,tablet,Mozilla/5.0 (iPhone),True,0,False,email,127.4,41.6,False
LOG-0DE86D40CEFF,USR-000023,2026-02-03 17:23:42,51.23.127.93,Houston,US,29.7195,-95.3074,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,72.1,31.7,False
LOG-F8D2675EA498,USR-000248,2026-02-03 17:23:47,93.239.70.85,Miami,US,25.7162,-80.2088,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,115.4,81.2,False
LOG-43AD6B3CA6F4,USR-000437,2026-02-03 17:24:13,70.68.120.155,New York,US,40.7324,-73.9192,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,138.1,27.2,False
LOG-4A29C093FF9B,USR-000472,2026-02-03 17:33:35,51.204.226.63,Houston,US,29.7664,-95.3238,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,email,143.2,95.2,False
LOG-E1ED5358D866,USR-000372,2026-02-03 17:35:50,200.197.155.162,Los Angeles,US,34.0746,-118.2191,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,104.3,110.5,False
LOG-C246380C66EC,USR-000376,2026-02-03 17:39:40,93.249.247.14,Miami,US,25.7093,-80.2126,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,email,103.5,59.3,False
LOG-3B5B658E9403,USR-000319,2026-02-03 17:39:51,162.40.77.92,Chicago,US,41.9659,-87.6154,mobile_android,Mozilla/5.0 (iPhone),True,0,False,hardware_key,126.6,97.7,False
LOG-085987632EEF,USR-000459,2026-02-03 17:40:58,93.245.75.251,Miami,US,25.7261,-80.2009,unknown,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,92.6,62.2,False
LOG-9BAED1625023,USR-000147,2026-02-03 17:42:04,93.32.69.136,Miami,US,25.7254,-80.1265,desktop_chrome,Mozilla/5.0 (Macintosh),True,0,False,sms,124.8,64.5,False
LOG-9637E2461AF8,USR-000064,2026-02-03 17:44:52,162.96.115.230,Chicago,US,41.8859,-87.6347,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,130.0,66.9,False
LOG-511571EBCAA4,USR-000413,2026-02-03 17:45:53,154.98.44.174,London,UK,51.4999,-0.198,desktop_chrome,Mozilla/5.0 (iPhone),True,1,True,email,75.1,82.4,True
LOG-0C203A0CF50F,USR-000198,2026-02-03 17:45:54,93.55.221.184,Miami,US,25.7042,-80.1945,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,186.3,24.9,False
LOG-3F537D7A9281,USR-000280,2026-02-03 17:46:14,162.145.206.145,Chicago,US,41.9526,-87.5992,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,114.3,92.0,False
LOG-17213D293037,USR-000178,2026-02-03 17:47:09,93.21.141.238,Miami,US,25.7073,-80.2235,unknown,Mozilla/5.0 (Macintosh),True,0,False,sms,113.7,41.0,False
LOG-10BB221995B5,USR-000415,2026-02-03 17:47:33,70.111.173.240,New York,US,40.7554,-73.9714,unknown,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,125.9,61.3,False
LOG-9BC9086B1F84,USR-000047,2026-02-03 17:49:25,70.2.68.170,New York,US,40.7154,-74.053,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,email,134.8,59.4,False
LOG-8EA96706C7CD,USR-000441,2026-02-03 17:50:40,162.193.42.70,Chicago,US,41.8268,-87.6127,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,126.7,119.3,False
LOG-B31F1EC8C014,USR-000022,2026-02-03 17:54:17,93.85.187.50,Miami,US,25.7578,-80.2323,desktop_chrome,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,98.7,86.3,False
LOG-1FE38CF2A810,USR-000206,2026-02-03 17:56:59,162.166.34.86,Chicago,US,41.855,-87.5539,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,130.1,115.1,False
LOG-F73CB7BC4301,USR-000010,2026-02-03 17:57:39,93.182.196.10,Miami,US,25.8305,-80.1979,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,email,95.5,115.4,False
LOG-42796E7ECA8A,USR-000016,2026-02-03 17:59:38,200.168.134.130,Los Angeles,US,34.0061,-118.1822,mobile_android,Mozilla/5.0 (Linux),True,0,False,authenticator_app,124.5,64.8,False
LOG-627FA416EF77,USR-000266,2026-02-03 17:59:39,162.162.117.44,Chicago,US,41.9009,-87.5035,tablet,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,176.9,66.4,False
LOG-744A647C005B,USR-000020,2026-02-03 18:00:35,93.239.188.86,Miami,US,25.6624,-80.2201,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,sms,94.8,1.4,False
LOG-A438F203D211,USR-000465,2026-02-03 18:01:01,162.114.226.150,Chicago,US,42.0033,-87.5835,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,84.3,86.4,False
LOG-902A6F9F115A,USR-000438,2026-02-03 18:01:08,162.157.161.115,Chicago,US,41.923,-87.5093,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,174.1,42.5,False
LOG-2E3B705A2F64,USR-000123,2026-02-03 18:04:00,51.92.125.114,Houston,US,29.7744,-95.3614,mobile_android,Mozilla/5.0 (iPhone),True,0,False,hardware_key,128.8,15.2,False
LOG-ABB185C3FBE0,USR-000009,2026-02-03 18:04:49,70.121.169.108,New York,US,40.616,-74.0508,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,112.1,3.7,False
LOG-FF6B774F3B34,USR-000045,2026-02-03 18:05:04,51.159.76.183,Houston,US,29.8012,-95.3806,mobile_android,Mozilla/5.0 (Linux),True,0,False,authenticator_app,101.8,113.0,False
LOG-716C93FABF86,USR-000014,2026-02-03 18:11:38,70.58.19.113,New York,US,40.6517,-74.0117,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,98.0,78.2,False
LOG-4DD92C340E0D,USR-000071,2026-02-03 18:14:07,162.38.224.247,Chicago,US,41.9435,-87.5547,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,sms,140.2,112.8,False
LOG-8DEA74B74D0E,USR-000286,2026-02-03 18:15:37,93.111.93.236,Miami,US,25.7798,-80.2309,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,78.8,101.3,False
LOG-4EF4A8C3E3D8,USR-000316,2026-02-03 18:18:56,200.48.32.35,Los Angeles,US,33.9632,-118.3469,mobile_ios,Mozilla/5.0 (Linux),True,0,False,sms,151.2,112.7,False
LOG-92F48B62A251,USR-000026,2026-02-03 18:18:59,93.143.238.112,Miami,US,25.755,-80.1374,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,authenticator_app,78.4,117.6,False
LOG-498CDC27C4D4,USR-000376,2026-02-03 18:24:15,93.51.71.37,Miami,US,25.7821,-80.2402,mobile_ios,Mozilla/5.0 (iPhone),True,0,False,email,90.6,119.7,False
LOG-2CBCF8871AE2,USR-000147,2026-02-03 18:26:12,93.246.8.18,Miami,US,25.7872,-80.1542,tablet,Mozilla/5.0 (Linux),True,0,False,email,138.1,55.5,False
LOG-5DFE2C000AF8,USR-000125,2026-02-03 18:30:02,51.170.85.29,Houston,US,29.7182,-95.2928,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,email,143.5,40.2,False
LOG-9E5CBB6ABCE8,USR-000500,2026-02-03 18:32:48,51.194.114.23,Houston,US,29.8379,-95.4121,mobile_android,Mozilla/5.0 (Linux),True,0,False,email,116.8,27.5,False
LOG-0C1B6A9B51DC,USR-000007,2026-02-03 18:37:08,70.130.18.207,New York,US,40.8033,-73.9981,mobile_ios,Mozilla/5.0 (iPhone),True,0,False,sms,105.5,77.6,False
LOG-5DD25A8DE1ED,USR-000273,2026-02-03 18:38:28,200.60.60.149,Los Angeles,US,34.0864,-118.2421,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,142.2,36.6,False
LOG-7C0A6D5C2C6B,USR-000223,2026-02-03 18:38:51,70.9.58.157,New York,US,40.6677,-74.0692,mobile_ios,Mozilla/5.0 (Linux),True,0,False,email,146.7,67.6,False
LOG-313D19D8EC58,USR-000053,2026-02-03 18:39:37,162.52.166.122,Chicago,US,41.8577,-87.6446,mobile_ios,Mozilla/5.0 (Linux),True,0,False,email,126.0,59.2,False
LOG-5DBCCAFD05EB,USR-000047,2026-02-03 18:42:02,70.172.27.138,New York,US,40.6805,-74.0064,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,email,129.1,33.9,False
LOG-E368C3882E3C,USR-000464,2026-02-03 18:42:19,70.13.218.53,New York,US,40.6442,-73.9666,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,sms,114.7,68.6,False
LOG-0D57BB3EE9F3,USR-000006,2026-02-03 18:43:01,200.164.92.77,Los Angeles,US,34.0522,-118.2625,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,hardware_key,108.9,81.5,False
LOG-31618F3D379A,USR-000087,2026-02-03 18:43:16,129.41.74.204,Sao Paulo,BR,-23.5355,-46.6629,tablet,Mozilla/5.0 (Macintosh),True,0,True,email,36.5,16.0,True
LOG-FB2EFA84D935,USR-000222,2026-02-03 18:44:22,70.84.24.44,New York,US,40.7524,-74.0789,mobile_ios,Mozilla/5.0 (Linux),True,0,False,hardware_key,85.9,89.7,False
LOG-5B5ABF16E913,USR-000062,2026-02-03 18:45:04,70.131.223.174,New York,US,40.6221,-73.9936,tablet,Mozilla/5.0 (iPhone),True,0,False,sms,132.6,1.5,False
LOG-5C7434EA28FC,USR-000329,2026-02-03 18:45:22,93.163.134.29,Miami,US,25.8021,-80.2375,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,125.5,46.1,False
LOG-AD666B831594,USR-000237,2026-02-03 18:45:43,200.42.156.36,Los Angeles,US,34.0361,-118.2858,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,sms,103.6,19.1,False
LOG-B1F4943D7972,USR-000458,2026-02-03 18:46:28,70.85.57.74,New York,US,40.7306,-74.0064,mobile_android,Mozilla/5.0 (Linux),True,0,False,sms,94.4,2.1,False
LOG-7AB203C93C0F,USR-000313,2026-02-03 18:47:01,200.253.237.218,Los Angeles,US,33.9883,-118.2854,mobile_ios,Mozilla/5.0 (Linux),True,0,False,authenticator_app,137.4,68.0,False
LOG-1D1DAA1DE027,USR-000144,2026-02-03 18:48:09,70.214.171.137,New York,US,40.7852,-74.0132,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,email,172.4,83.2,False
LOG-69D990F50D62,USR-000329,2026-02-03 18:49:15,93.221.235.145,Miami,US,25.774,-80.2043,unknown,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,120.2,80.3,False
LOG-C38D1F310B61,USR-000322,2026-02-03 18:50:43,51.170.207.67,Houston,US,29.7718,-95.3175,mobile_android,Mozilla/5.0 (iPhone),True,0,False,sms,110.4,45.9,False
LOG-2F44129F6B26,USR-000445,2026-02-03 18:57:02,51.111.209.228,Houston,US,29.8131,-95.3234,unknown,Mozilla/5.0 (iPhone),True,0,False,email,171.7,56.6,False
LOG-F60108A77BA7,USR-000106,2026-02-03 18:57:05,51.94.122.69,Houston,US,29.7206,-95.4329,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,156.3,49.2,False
LOG-A03C50CBA5CA,USR-000497,2026-02-03 18:57:50,51.181.116.153,Houston,US,29.6848,-95.3792,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,sms,141.7,107.1,False
LOG-0A9556D4EB1A,USR-000313,2026-02-03 19:00:14,200.38.167.135,Los Angeles,US,34.051,-118.1889,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,email,112.8,59.7,False
LOG-A6D6AECB27D9,USR-000041,2026-02-03 19:04:02,162.209.29.223,Chicago,US,41.8892,-87.6859,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,sms,69.4,51.3,False
LOG-394AE78C1179,USR-000408,2026-02-03 19:06:26,93.62.224.141,Lagos,NG,6.4944,3.3673,desktop_chrome,Mozilla/5.0 (iPhone),True,2,True,hardware_key,31.6,84.5,True
LOG-9C11D91B9273,USR-000468,2026-02-03 19:06:54,70.98.34.238,New York,US,40.6228,-74.0216,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,email,64.0,58.0,False
LOG-4C9C82BFAFBD,USR-000292,2026-02-03 19:07:03,70.75.200.108,New York,US,40.7101,-73.9453,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,122.5,41.8,False
LOG-711B8AFD5125,USR-000336,2026-02-03 19:09:38,162.208.20.247,Chicago,US,41.8644,-87.6908,mobile_android,Mozilla/5.0 (iPhone),True,0,False,hardware_key,163.7,1.1,False
LOG-336C3A117CDF,USR-000476,2026-02-03 19:11:01,93.253.210.125,Miami,US,25.7471,-80.1632,unknown,Mozilla/5.0 (Macintosh),True,0,False,email,115.4,89.3,False
LOG-01F0B08ACF2A,USR-000027,2026-02-03 19:13:37,162.108.114.135,Chicago,US,41.9223,-87.5356,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,170.6,42.4,False
LOG-F3B38A48F8FE,USR-000402,2026-02-03 19:14:45,200.27.58.108,Los Angeles,US,34.1071,-118.1145,mobile_ios,Mozilla/5.0 (iPhone),True,0,False,hardware_key,133.2,22.9,False
LOG-40FF07F9B73E,USR-000395,2026-02-03 19:24:26,200.76.53.84,Los Angeles,US,34.0726,-118.3338,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,87.6,55.0,False
LOG-20BBA1BE5E5A,USR-000279,2026-02-03 19:26:48,70.16.142.217,New York,US,40.8157,-74.0059,tablet,Mozilla/5.0 (iPhone),False,1,False,sms,118.2,0,False
LOG-2CD490842CD6,USR-000391,2026-02-03 19:28:01,162.72.254.96,Chicago,US,41.8578,-87.6683,tablet,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,97.6,62.1,False
LOG-9EC8904C99CD,USR-000350,2026-02-03 19:30:14,70.50.100.18,New York,US,40.7869,-74.05,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,hardware_key,82.5,32.4,False
LOG-F397D30F6EE1,USR-000228,2026-02-03 19:30:57,51.27.50.25,Houston,US,29.7826,-95.3915,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,126.4,44.4,False
LOG-C54191044856,USR-000451,2026-02-03 19:31:17,70.6.106.212,New York,US,40.7019,-74.044,tablet,Mozilla/5.0 (Linux),True,0,False,authenticator_app,174.9,63.3,False
LOG-D8FAC3A7BBC3,USR-000004,2026-02-03 19:32:35,200.111.249.195,Los Angeles,US,34.0088,-118.2026,tablet,Mozilla/5.0 (iPhone),True,0,True,sms,76.0,119.6,False
LOG-B38CD6E53F60,USR-000296,2026-02-03 19:33:11,51.77.209.233,Houston,US,29.7351,-95.4469,unknown,Mozilla/5.0 (iPhone),True,0,False,sms,116.2,45.9,False
LOG-12EAD0DCA6B6,USR-000267,2026-02-03 19:33:38,51.22.79.66,Houston,US,29.7488,-95.385,tablet,Mozilla/5.0 (iPhone),True,0,False,email,90.9,24.1,False
LOG-937EC24D0751,USR-000150,2026-02-03 19:33:47,162.19.118.195,Chicago,US,41.8867,-87.5405,unknown,Mozilla/5.0 (iPhone),True,0,False,hardware_key,135.0,102.6,False
LOG-7661B327D801,USR-000185,2026-02-03 19:34:20,162.245.237.30,Chicago,US,41.8659,-87.6791,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,84.0,30.4,False
LOG-45D3376ABDD9,USR-000463,2026-02-03 19:34:34,51.105.188.182,Houston,US,29.7914,-95.325,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,112.6,39.4,False
LOG-AD37DF22D40C,USR-000330,2026-02-03 19:34:37,162.224.44.108,Chicago,US,41.9223,-87.6961,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,140.9,73.5,False
LOG-023277B4E508,USR-000051,2026-02-03 19:37:16,162.132.65.33,Chicago,US,41.8772,-87.5405,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,75.4,90.9,False
LOG-B7DD896C1072,USR-000488,2026-02-03 19:38:06,142.215.189.93,Mumbai,IN,19.0179,72.8029,unknown,Mozilla/5.0 (iPhone),True,2,True,hardware_key,43.8,60.6,True
LOG-C8D522597AC9,USR-000444,2026-02-03 19:40:09,93.73.197.123,Miami,US,25.7313,-80.1345,desktop_chrome,Mozilla/5.0 (Macintosh),True,0,False,sms,107.3,57.6,False
LOG-815662EAE3D1,USR-000007,2026-02-03 19:42:12,70.102.157.78,New York,US,40.752,-74.0269,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,99.2,12.9,False
LOG-C1CFC6699DC2,USR-000367,2026-02-03 19:43:24,70.49.137.75,New York,US,40.6697,-74.0566,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,131.6,110.0,False
LOG-802B8A60DC1D,USR-000340,2026-02-03 19:45:45,162.19.243.50,Chicago,US,41.9205,-87.6325,mobile_android,Mozilla/5.0 (Linux),True,0,False,hardware_key,134.9,18.4,False
LOG-2AD7A0E1A09C,USR-000345,2026-02-03 19:46:09,156.211.76.86,Moscow,RU,55.6592,37.7141,mobile_ios,Mozilla/5.0 (Linux),True,1,False,sms,37.7,1.5,True
LOG-38E0F2224AE4,USR-000483,2026-02-03 19:47:39,93.178.196.54,Miami,US,25.6937,-80.1674,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,83.4,117.6,False
LOG-71F09D49E1D2,USR-000474,2026-02-03 19:53:27,51.134.203.230,Houston,US,29.713,-95.3882,tablet,Mozilla/5.0 (Macintosh),True,0,False,sms,121.9,37.1,False
LOG-9FA5E6133AF3,USR-000283,2026-02-03 19:58:16,93.9.86.241,Miami,US,25.7849,-80.1131,mobile_android,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,156.2,75.6,False
LOG-56E8FF643D4C,USR-000061,2026-02-03 19:58:50,200.228.27.239,Los Angeles,US,34.1625,-118.2422,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,87.8,6.6,False
LOG-CDA1A0A7B222,USR-000295,2026-02-03 20:04:39,200.90.252.246,Los Angeles,US,34.0871,-118.2645,tablet,Mozilla/5.0 (Linux),True,0,False,sms,115.1,93.3,False
LOG-8BA641A33D4B,USR-000159,2026-02-03 20:04:55,70.168.113.62,New York,US,40.7489,-73.9896,tablet,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,99.0,66.8,False
LOG-22DB3C321027,USR-000400,2026-02-03 20:05:16,93.105.94.127,Miami,US,25.8386,-80.1992,desktop_chrome,Mozilla/5.0 (Linux),False,2,False,authenticator_app,149.8,0,False
LOG-A4DC4FF7AFE7,USR-000438,2026-02-03 20:06:42,162.222.10.168,Chicago,US,41.8959,-87.6282,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,171.0,72.0,False
LOG-C109A4445297,USR-000300,2026-02-03 20:07:53,93.115.131.246,Miami,US,25.6798,-80.163,unknown,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,102.2,8.2,False
LOG-EDDD1336F446,USR-000015,2026-02-03 20:08:34,200.44.219.79,Los Angeles,US,34.0209,-118.2095,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,hardware_key,155.6,8.4,False
LOG-B8F78802A8BD,USR-000282,2026-02-03 20:08:43,70.48.80.188,New York,US,40.7161,-74.0632,mobile_android,Mozilla/5.0 (Linux),True,0,False,sms,126.5,113.1,False
LOG-3FACD561BB9F,USR-000307,2026-02-03 20:08:58,93.197.63.27,Miami,US,25.8466,-80.2533,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,119.8,51.0,False
LOG-33D032975B23,USR-000217,2026-02-03 20:10:23,51.145.161.16,Houston,US,29.7803,-95.3773,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,110.6,50.1,False
LOG-FDF11B434598,USR-000471,2026-02-03 20:11:04,162.207.54.106,Chicago,US,41.8628,-87.6151,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,101.6,54.7,False
LOG-5D54A11CB3E5,USR-000318,2026-02-03 20:11:26,51.96.227.191,Houston,US,29.7165,-95.3776,tablet,Mozilla/5.0 (iPhone),True,0,False,sms,108.0,86.2,False
